status	base_mode	working_mode	base_blob	working_blob	path	upstream_change	default_decision
A	000000	100644	0000000000000000000000000000000000000000	adf40c302851e65d5a7b6d872f9959b74aab0fe9	frontend/src/views/knowledge/components/KbUploadSourceDropdown.share-input.test.mjs	no	preserve-local-addition
M	100644	100644	e0e83fcb20897a205f9b6ee1f65b1ebe8ca1da68	60c8b8cfc3ecb09c1e67bd57e496bd3bd1867a04	frontend/src/views/knowledge/components/KbUploadSourceDropdown.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	3321ce0ad12351563ea8853b32e59136174658b9	frontend/src/views/knowledge/components/KnowledgeBaseListReferenceCard.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cd94ca1184e12664d19d8b18c117392d82d1923e	frontend/src/views/knowledge/components/KnowledgeBaseListReferenceCard.vue	no	preserve-local-addition
M	100644	100644	9c26837db390555b9a97372775b5738b19b0f1ce	04a93c89bd54bbb425a0e1d4414f98ad3d8a6ef5	frontend/src/views/knowledge/components/TagEditDialog.test.ts	no	preserve-local-modification
M	100644	100644	9127b181a073395a3b2de2e3b527594ba0a7ec86	979f98c3d75a409492bf3c17e4c08eea46c1106f	frontend/src/views/knowledge/components/TagEditDialog.vue	no	preserve-local-modification
M	100644	100644	312c68017d6b0cbbcf474e44b6cc27d23c8eb208	31f6f3cf9fb591c2237d70b4b6e7f7c729e74d5d	frontend/src/views/knowledge/components/UploadConfirmDialog.test.ts	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	a84de4b80d7eb0d46876ef8001b30d9b5b9f7c23	frontend/src/views/knowledge/components/UrlImportPolicy.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	f05904b48f883d20b51da35ad1c2ec4534f3651f	frontend/src/views/knowledge/liteFaqVisibility.test.mjs	no	preserve-local-addition
M	100644	100644	468df615c8b58c0acad01c6f81aed8d1e3777b56	f919f75d5078d3e9e3c8e907e8d85f898140e5b8	frontend/src/views/knowledge/settings/GraphSettings.vue	no	preserve-local-modification
M	100644	100644	1e6a440bb39c78e5493d658a639d8e99d32d1716	37b14ed18df72d97ef93b53f250c39c3057537a2	frontend/src/views/knowledge/settings/KBModelConfig.vue	yes:M	three-way-preserve-musuw
M	100644	100644	87517cd05ba047b535082588d99c5d4389f265bd	6716362006d503d771cc6a41bb227784c8a85901	frontend/src/views/knowledge/settings/chunkingSamples.ts	no	preserve-local-modification
M	100644	100644	895b57753927c85e16b7c0fdabb5f47874e9c1b3	7eb6141e1a55d5470ae769440af772588cf4085a	frontend/src/views/knowledge/utils/uploadSources.ts	no	preserve-local-modification
M	100644	100644	5803c8aa29b114efaea673c57cfd2911ccebdc2e	abba8ffdffe88eebc4ed42b291bbb96772833f84	frontend/src/views/knowledge/wiki/WikiBrowser.vue	yes:M	three-way-preserve-musuw
M	100644	100644	c5bc3908e72da6cb30e5265ac85ee45797faedc5	ad87842ea929a642f6001bcf5c97ced49ab17cf5	frontend/src/views/knowledge/wiki/WikiRevisionDrawer.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	383123f6d62a191c1c855ef4ea1bc8d249e22718	frontend/src/views/knowledge/wiki/graph/ObsidianGraphSettingsPanel.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	33be2a40dd4aa02137c265be783ceda0fa011fcd	frontend/src/views/knowledge/wiki/graph/g6WikiGraphRenderer.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	066f99f3a08680887a4efd7b013ca8ae293b2d0a	frontend/src/views/knowledge/wiki/graph/g6WikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	80e2b9732a8ba521b35efc33b5f492107b317d0b	frontend/src/views/knowledge/wiki/graph/obsidianForce.worker.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	aab802e68832161204655c780225c31cc67453ac	frontend/src/views/knowledge/wiki/graph/obsidianGraphSettings.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	de407672ae7af08be2f724b21f9680bd9f9d0971	frontend/src/views/knowledge/wiki/graph/obsidianGraphSettings.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ad118ce938e318fb6c995a41043079d1c5e39ad9	frontend/src/views/knowledge/wiki/graph/obsidianGraphWorkerProtocol.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	130f011efd5f7b4af409eda8dba284ec987ec8f2	frontend/src/views/knowledge/wiki/graph/obsidianGraphWorkerProtocol.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	c59f60a86d796db9ef00b97fb4a465c12f65d77e	frontend/src/views/knowledge/wiki/graph/obsidianNativeGraphContract.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	78e15910bfc306188db4f1f025697979c5fda275	frontend/src/views/knowledge/wiki/graph/obsidianNativeGraphContract.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	900b6e0ef53965ac0297a91d260d0f959866e53f	frontend/src/views/knowledge/wiki/graph/obsidianWikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	72be9d3a8a37c3cfc6a29128bb9666df7872df9b	frontend/src/views/knowledge/wiki/graph/obsidianWikiGraphRendererInteraction.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	faa7130ea0455e149411abb0d0195a0ffa912692	frontend/src/views/knowledge/wiki/graph/sigmaWikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	42ae3a18b76141b7d752df50297d400ade9f358e	frontend/src/views/knowledge/wiki/graph/threeWikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	78f2685545a0fd9245611254d3093e089af9b395	frontend/src/views/knowledge/wiki/graph/weknoraGraphTheme.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	a694c01864479f44ae2c6b3dfabb41965cc7ba1b	frontend/src/views/knowledge/wiki/graph/weknoraNativeWikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	cb1cd925e7e5485a190fc889beed51cb0b5d8b7d	frontend/src/views/knowledge/wiki/graph/wikiGraphRenderer.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2985a231dd0253c5fef719aab94bf6bff33051d1	frontend/src/views/knowledge/wiki/graph/wikiGraphRenderer.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	652cb6908a6e664ebdc1def297b9725cf07c3cc7	frontend/src/views/knowledge/wiki/graph/wikiGraphUiContract.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	3267213d49717a8109f085d1f49bd4d0aac5a691	frontend/src/views/knowledge/wiki/wikiGraphData.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	5c7d21dade4c144208b1f4d155d7992be13c109c	frontend/src/views/knowledge/wiki/wikiGraphData.ts	no	preserve-local-addition
M	100644	100644	7b662caa8aa88513af19a1482e4a081aa6e3364e	dd552ffa2e233868cc460a489542e20bb83b56a8	frontend/src/views/platform/index.vue	yes:M	three-way-preserve-musuw
M	100755	100644	74ad9e6ba348af78f36a959bd76b9252b70d6f54	f38fcba97943521f7a604f6f499d407fd58c3aa7	frontend/src/views/settings/GeneralSettings.vue	no	preserve-local-modification
M	100644	100644	0c8b523c6be14ce0ea10a085bc6cd7894332728e	a72ce2dd0eade8b3b7ea50e04fc704563e809a72	frontend/src/views/settings/McpSettings.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	e45a8e7595cb87e35b919e011efd601fe89653b3	frontend/src/views/settings/ModelSettings.consumerScene.test.mjs	no	preserve-local-addition
M	100644	100644	afb70a96ca15fc792a3268fb2b2788987cd82060	6a9e2974e68ca4e647060b650f244008592240d6	frontend/src/views/settings/ModelSettings.vue	yes:M	three-way-preserve-musuw
M	100644	100644	df87f00af2982ac58411f40d3f080416a5214048	2f85e6695d05dc276b1d8cd8fa80edd4c08e9512	frontend/src/views/settings/Settings.vue	yes:M	three-way-preserve-musuw
M	100644	100644	4c5fb971748d0615eda183fd07ca34cbd10b9eaf	d9f28ef8a3741e67c23f19517018387aa6722ddb	frontend/src/views/settings/StorageBackendSettings.vue	no	preserve-local-modification
M	100644	100644	eddae20562adeddaebcf381e078e9745a4aff95a	2661d8c6eba5177b63f871673c88594750de8063	frontend/src/views/settings/SystemInfo.vue	no	preserve-local-modification
M	100644	100644	463f80a50ba08433db5531cd309fd885b6a88ce8	cf9f692c8ef5904f34abceac3c167c0749a75b4a	frontend/src/views/settings/TenantInfo.vue	no	preserve-local-modification
M	100644	100644	f69148621113524fda89bce04aee34cb08c55f25	365edb6b9918f1ae1aca7dd42059f80e5aaf9fd5	frontend/src/views/settings/TenantMembers.vue	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	c249fe183c0e96da5519c4d0ee53d4a8a5d868c5	frontend/src/views/settings/UsageBillingSettings.vue	no	preserve-local-addition
M	100644	100644	63d569aaaacf728ae333b8856fcd32790fafea53	b346acbf0a7f088e0d45b6153cb27bc9aa66cf83	frontend/src/views/settings/UserProfile.vue	yes:M	three-way-preserve-musuw
M	100644	100644	0ae1488cca8ba7a4d37d56d780dcda4c9b03bbb8	2a726032bef7123d274ff56c94216322cfbabbe8	frontend/src/views/settings/WeKnoraCloudSettings.vue	no	preserve-local-modification
M	100644	100644	08bc6cc6d7ccc4a9138acfcde0694140ec0f644a	ed59e9b61a3cc9a364ece879f6d79f0e42125628	frontend/src/views/settings/components/McpServiceDialog.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	7684d863be7b50eebf7ab842d24bc06abc7fd80a	frontend/src/views/settings/components/VisualSettingsShell.vue	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	36be1c8727ce6e259f67f7d9730a77afed105b35	frontend/src/views/settings/generalEntitlementCredits.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	d1669fb75b602d465ded037e5c313d955a4031eb	frontend/src/views/settings/mcpVisualContract.test.mjs	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	25747266f66e8025c0a7952a64766816f306a57a	frontend/src/views/settings/settingsNavigation.test.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	0c71b7bdfb12658fc518a39b765f89bb35f1eed9	frontend/src/views/settings/settingsNavigation.ts	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	694ab118c7d72a0011283927e8060e6e358bf769	frontend/src/views/settings/settingsPageHeader.test.mjs	no	preserve-local-addition
M	100644	100644	69dea611e2896648d7524a8ec579d2f676d1ec48	c758b7111efc739c96f41a0ff34395ab76e32661	frontend/src/views/system/RuntimeQueues.vue	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	9d7e2bea5a258e3bbc342a5f169c8f326d1d8725	frontend/src/views/system/SystemSettings.consumerScene.test.mjs	no	preserve-local-addition
M	100644	100644	1effc24c59da6db69d26dce228bf44c11c7096ca	9d1813997454812b09c0fe41846000a09e2537d9	frontend/src/views/system/SystemSettings.vue	no	preserve-local-modification
M	100644	100644	fcd4b4337db902a596043cd94fb04d396f195e16	ed77fdee8aefcf6e5ee29cb7945eb3f291b20d18	frontend/tsconfig.app.json	no	preserve-local-modification
M	100644	100644	7b9a7bbc9830f7a427939a658ced638ea86a547b	bd7c9f63f26b1211e4803055b9a938e2c35253ef	frontend/vite.config.ts	no	preserve-local-modification
M	100644	100644	35593daa61173a806f9efd5b634e50154dd19cff	a4f7e4c7e1a8d39d3e1e5c91ec5a1f3d8d8edb51	go.mod	yes:M	three-way-preserve-musuw
M	100644	100644	e9e289427716670a71862b3815a9f270dc6369d7	0e7fb25c07d53acbbe3a615c39b4405df034ec40	go.sum	yes:M	three-way-preserve-musuw
M	100644	100644	56188daa1132ab472d39fb11a5f2e33d72c49095	de00cf7513f1e1a46b9bfdf4ce20e3aac6f6fed0	internal/agent/engine.go	yes:M	three-way-preserve-musuw
M	100644	100644	c5c4b2fa6ae1af45a97597ccecc74eef97ab2392	1b51c520a86ae0d5a2b7e494597d7025bf8cef51	internal/agent/finalize.go	yes:M	three-way-preserve-musuw
M	100644	100644	45e599d88b8cef26069bf9101b44a400662f2432	cd36542273b9cc0dec0dd0502ca7a09a537bf82a	internal/agent/observe.go	yes:M	three-way-preserve-musuw
M	100644	100644	220442ae6ca926527cd8b2cb5e4a33a5ebf0ab3e	6221a9a07334294b3c40cb6192f4b6cf695d4dc3	internal/agent/prompts_wiki.go	no	preserve-local-modification
M	100644	100644	d22d7f3db26512f03516c8431f4afcfb7d90c9c6	72b49d61ff94c247b5fea4471a49d5a6762dca31	internal/agent/think.go	yes:M	three-way-preserve-musuw
M	100644	100644	53b7014774dbfecb2330e6b6ff0d86e65cae92d3	f0b78be8107da545e9f409c94c3c9874300c1262	internal/agent/tools/registry.go	yes:M	three-way-preserve-musuw
M	100644	100644	570cd4022690b13d4cfb782b49d9993aaec9819e	42c537c57f31fd588432f4eb3ef921a5943fd2a1	internal/agent/tools/todo_write.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	2a2ff258d0f66c8d8d5e3ec36ab2dc4cb9a90343	internal/application/repository/account_erasure.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	65add49ac6a23bac714ba316b73ec229ce243d29	internal/application/repository/account_erasure_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	b90b0338aa2bdfcbcbca64d407f74c62d679196d	internal/application/repository/entitlement.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	98e44dc962c82594b37fa5d68a179048bc6e1f71	internal/application/repository/entitlement_test.go	no	preserve-local-addition
M	100644	100644	c2989e8f2ae5f171420932d65ba04b27572f3578	5f6768fbec46cb4de9b67a02891a851a5159fb3f	internal/application/repository/knowledge.go	yes:M	three-way-preserve-musuw
M	100644	100644	f7279d046ab197de1ca6db82146cee9f83b50f57	79d4afdf2232f5b8783e8b996d6772648931f369	internal/application/repository/knowledge_duplicate_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	acf8158e2f4e9c4eb9aa4d4a3d16c7aeeed299ea	internal/application/repository/knowledge_storage_atomic_test.go	no	preserve-local-addition
M	100644	100644	cbada3168495edd48e94fb183a5b31b05f8ea216	d7ff3d1dcec086fa84f4ecb6e7d6b2d1bfa85f01	internal/application/repository/mcp_oauth_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	0ddbe8f3be66163561adb134375d1f52ae752360	internal/application/repository/paddle_billing_operation.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	efda9c3bd4abf53116bce6129676cd5c41a3d6a7	internal/application/repository/paddle_billing_operation_test.go	no	preserve-local-addition
M	100644	100644	f89b94632dad4a15b7c8aac237cb4d6d718fe055	9268751b4139701ac8d64ef636a1767eee226846	internal/application/repository/retriever/postgres/repository.go	no	preserve-local-modification
M	100644	100644	2496d99d06af938221c49a0f09400ea67202c680	f5b9920eea2c136d171e424ac69cb742991fc7e5	internal/application/repository/retriever/sqlite/repository.go	no	preserve-local-modification
M	100644	100644	9d026574dd998f01e7c275fa2052ebf2557e1b29	cab78116a80b8a7f3f6ac8f0d31e540ee168c9f8	internal/application/repository/tenant.go	no	preserve-local-modification
M	100644	100644	c7a3a0cfec8b788b9ec4f98cb974ec3298d6592e	9be3b125e94ee915ea96fabd3d43a3281b6ee514	internal/application/repository/tenant_api_key_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	a6da26e6cce95e5134802292855424342bd75415	internal/application/service/account_erasure.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	6c9eb4db5e639b15cd27f2da3f7636aa1a7e10b2	internal/application/service/account_erasure_providers.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	af53e35657509ffb7e8ec01705e5741b268cfd45	internal/application/service/account_erasure_providers_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	1b014ee6333415f158fef633442f4e76eb7de39a	internal/application/service/account_erasure_test.go	no	preserve-local-addition
M	100644	100644	c9c2c68695d4ccb57f3b00c3ad3316b8501b9143	03d95c48ae16007dcd2cc032a52d91a158a343af	internal/application/service/agent_history.go	yes:M	three-way-preserve-musuw
M	100644	100644	46e3b2226e15d80c788fe91629ac2ff0258d1ff8	de203ee3a956d10f3827f3525dcf5b174be0373e	internal/application/service/chat_pipeline/chat_completion_stream.go	no	preserve-local-modification
M	100644	100644	604c36f9d7624a824734c73cdf82676d122f7615	9bd2f7b885dfbbda4e7cbc9d84b66873ff074543	internal/application/service/chat_pipeline/chat_completion_stream_test.go	no	preserve-local-modification
M	100644	100644	2c8544a2d76966883ae3d56c5089154c8cc244c3	2c61a1b0bf3a6e9fd0ef60acd7b68d42aec39aab	internal/application/service/chat_pipeline/chat_pipeline.go	no	preserve-local-modification
M	100644	100644	d78551a2eb1786c7e0b1509e2c53a539cb9402a4	119f6cdb34b7e19a7ade1d2dae078b82c96ecbfb	internal/application/service/chat_pipeline/common.go	yes:M	three-way-preserve-musuw
M	100644	100644	38c4071b6527ad2b5ea08f242e599cefc9928758	08ff36f4da5fe89da152e0a1bf010ceeaa07b6d0	internal/application/service/chat_pipeline/data_analysis.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	bdd1b7d75e837c9a7d43f0137f53d050cf256ca1	internal/application/service/chat_pipeline/data_analysis_thinking_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	24d4fadd133d3548a7cc6f18596485753debf5e4	internal/application/service/consumer_model_policy_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	14cd5df4faae4ab1b1860de557aa7b7891fdff33	internal/application/service/consumer_model_resolver.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	020f8d9cade9c357cfecec54bfc4f955a2b8453b	internal/application/service/consumer_model_resolver_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	647f0cc9e69eab6e510ce7361e8fcf764aff9622	internal/application/service/consumer_native_policy_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	ead95c915932cd37cd4c94c0bcd1521a9962b9bf	internal/application/service/consumer_plan.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	9381eb872e07a6379e98f2d29c1e63fff5b8987d	internal/application/service/consumer_plan_enforcement_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	85165237b89693f98f0b3f8593b77afa31bcd046	internal/application/service/consumer_scene_callsite_contract_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	294ee29777d248ee92bada693326c0f6cdb6a614	internal/application/service/consumer_scene_runtime_test.go	no	preserve-local-addition
M	100644	100644	8cd38f38fa23d9e5529dee79d94961337e41c112	082117af9f756f2861516f2f1440b3ed88544a92	internal/application/service/custom_agent.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	c6bb8cbf3a119939dda14b05fe51e66e8a64d9ae	internal/application/service/custom_agent_platform_managed_test.go	no	preserve-local-addition
M	100644	100644	85a8b3e8f1e69c06290b41a7d1b66ad62529269b	4b12845992700b84585d41e26381161e8eb82b13	internal/application/service/embed_webhook.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	71fc757151fc5185f308e672c545511a306a9509	internal/application/service/entitlement.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2cf1ba94b33a20d2150d50399e74a8b388f81132	internal/application/service/entitlement_free_allowance_transition_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	1ffba39157e1782e8b9aa3698bcfca3f06671948	internal/application/service/entitlement_test.go	no	preserve-local-addition
M	100644	100644	46b4d892c05fb8399815a3dbd80475bfff90151d	193fca15f8e12fdb9d3411ebb73dac165ebce725	internal/application/service/image_multimodal.go	no	preserve-local-modification
M	100644	100644	590a6b38ca2e20e1a1d64ea49ffe654c827e9e04	eefc0ce1dce72917e0c62a8331cc3725d68bd25b	internal/application/service/knowledge.go	yes:M	three-way-preserve-musuw
M	100644	100644	1742c534385c5f3d86ecf897788ac41af4589b84	3d532faa86796c5210ea930cda8cd113498fafdd	internal/application/service/knowledge_clone_move.go	no	preserve-local-modification
M	100644	100644	b1d26ec430dd98fca1418f5784c6398f062f8883	69e928d4bdda2c95e1a11eea751daf29fee0de21	internal/application/service/knowledge_create.go	yes:M	three-way-preserve-musuw
M	100644	100644	856b6cec33015c09fe8a2c3aae577376057ed91e	af1991c50640a8a9c46b1ffd53925a060039c4f1	internal/application/service/knowledge_create_test.go	no	preserve-local-modification
M	100644	100644	d3aa09a8c1b52750d87977908f9d80cda0179c6f	5472619b617fb0edce55f5233b7d1ba7b9d91f9c	internal/application/service/knowledge_delete.go	yes:M	three-way-preserve-musuw
M	100644	100644	c253d0110d8fb841b3749a5238f72f43b99a553f	406ddf9e905529372cfc6f79fcf8a4921225ef91	internal/application/service/knowledge_faq_import.go	no	preserve-local-modification
M	100644	100644	95abd863bb4760760461d23a208bdc1acfd822de	859ad95d14a06127f969d85a278ee3c1ad329c85	internal/application/service/knowledge_housekeeping.go	yes:M	three-way-preserve-musuw
M	100644	100644	465cbe11e039729de79b9341f68166283252b15a	ee9c449d4a15847904d7d9f05fc310263201cbbe	internal/application/service/knowledge_image_cleanup_test.go	no	preserve-local-modification
M	100644	100644	64b9eb6847e47fc0be822edd4be195b6f4756a63	d87c8bda87d90f30cdf0fc00fb71dd20365b3aeb	internal/application/service/knowledge_process.go	yes:M	three-way-preserve-musuw
M	100644	100644	c65dab3397af0e1a6af152a182bdb220cdbe5c09	1554033cd0d15fb57887b4d3ff73477a23a3f0e8	internal/application/service/knowledge_process_config.go	no	preserve-local-modification
M	100644	100644	b72330d227fe01dab896dbcc458ec769a97a85ff	628dc1ab5a1f64a5dc758ddc51a6e9488431cd53	internal/application/service/knowledge_process_config_test.go	no	preserve-local-modification
A	000000	100644	0000000000000000000000000000000000000000	0a97e747be72b3ec633d2412a8b92af7567a8e25	internal/application/service/knowledge_process_embedding_failure_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	5bb50068a0dcb0e1698223bdebf29ef4d2aeaac1	internal/application/service/knowledge_storage_accounting_contract_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	b681afe0631625f304407f20cf7b3a92fd124c1f	internal/application/service/knowledge_storage_failure_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	23bdee90f0734fd1d518604d60ea4d8f54270355	internal/application/service/knowledge_storage_reparse_contract_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	dd1015aaf1e2226be64d002299212a14dcd7cd5f	internal/application/service/knowledge_tikhub.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	370b9068ad14392b72df9a997e553ccc8759a64e	internal/application/service/knowledge_tikhub_worker_test.go	no	preserve-local-addition
M	100644	100644	7cd6673b78f973c3ddc2d9027edabf7b339c2a03	c0f47e52a2b4a27ef73ea95f2e5abf3eda2dc949	internal/application/service/knowledge_util.go	no	preserve-local-modification
M	100644	100644	a902409f8c749325fa7a612e09e7e0c245391153	1bdf9f833e89e901e03cab7c9368b1ddb60672f1	internal/application/service/knowledge_util_filetype_test.go	no	preserve-local-modification
M	100644	100644	9f6b0169afb334ce6229e0cf1ebd0bd610fc0a15	40e66c5f9e5823eca9448cb8f4dd1c5e70ee0f3e	internal/application/service/knowledgebase.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	f235f4a8ec4aca84f8ab7b2801501e98a139ed16	internal/application/service/knowledgebase_consumer_models_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	535908815c2c9698d84046dab1e311ae469319f7	internal/application/service/knowledgebase_lite_policy_test.go	no	preserve-local-addition
A	000000	100644	0000000000000000000000000000000000000000	2037c22c42e3da85c674b699f6ed990b1102dab4	internal/application/service/knowledgebase_platform_catalog_test.go	no	preserve-local-addition
M	100644	100644	5b75bbbfcb5818c99c183b6ce033eecc75e184e8	f48b2bb76578f0e368c94377fdb209d876a1655f	internal/application/service/knowledgebase_pr3_test.go	no	preserve-local-modification
M	100644	100644	991024a797280d2a17baf2e02e6f785f4a9030c0	bc4e4cde3fb389f1b5d75ecb6ff223ef7a88a69f	internal/application/service/knowledgebase_search.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	bb7384ed40a95daa464ab2a862cea5810a0bde86	internal/application/service/knowledgebase_strict_delete_test.go	no	preserve-local-addition
M	100644	100644	250b860792b1bb07c249a5867cefba04deb2b7e4	f61e86f3dbe662c9e12c8d02f1243c0b28ba8744	internal/application/service/knowledgebase_task_cancel_test.go	no	preserve-local-modification
M	100644	100644	bc6adfad4d51c46ec07d394280e391d73dd0b404	b1b26c821ee04da502ab9fbd25220ddb0f08c42a	internal/application/service/message.go	yes:M	three-way-preserve-musuw
M	100644	100644	d25da56c56f3c588f6860ae25316e53feae06725	8d89cca0f1cd212f402226b7b974a120436f27be	internal/application/service/model.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	005b12dc9518df20c1788bda90cea2548fe55249	internal/application/service/model_default_test.go	no	preserve-local-addition
M	100644	100644	3e62ceb86e5357808d8f4bb4f11c74550b498f38	00bbf9df0ff98fdc5a38ffc4eaa5f8e990446a82	internal/application/service/retriever/keywords_vector_hybrid_indexer.go	no	preserve-local-modification
M	100644	100644	3d3749098624e0974dd70d15cb9ab857d3e9b884	cf24052379634e0498fc4c83046e9622b04aaf13	internal/application/service/retriever/keywords_vector_hybrid_indexer_test.go	no	preserve-local-modification
M	100644	100644	801bb5bbad3802e63a865fec5e878419fb544ea9	eec8109a9b55692f0be239a73e66606a80f405d4	internal/application/service/session.go	yes:M	three-way-preserve-musuw
M	100644	100644	aed7b305d962ccdd099241886a0ab3b674804686	d349320e31251d87b83b631b892b680310ebe157	internal/application/service/session_agent_qa.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	abed5c6adec18bd236535c36b42b3f1c4d3e27d4	internal/application/service/session_agent_qa_rerank_test.go	no	preserve-local-addition
M	100644	100644	938f1048fc90760c6daf48c00fa4fb9ac2c80658	bb671992ef217738d5a3b617e416ef5c6d67d6f4	internal/application/service/session_knowledge_qa.go	yes:M	three-way-preserve-musuw
M	100644	100644	7f73fdc24e5c89ad801b9da0c9b320893969ce19	6a5af47a39df04c086bc7262ed9e2bc2abaae336	internal/application/service/session_knowledge_qa_test.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	e429473ce24f8837ee2ff2a66ece35c39db277b8	internal/application/service/session_lite_web_search_policy_test.go	no	preserve-local-addition
M	100644	100644	ee8897cf960d4dc7abc38a1c8a26b87f2e715cd2	8bc427de9c6dc52f2dcfb0c1882fcd4cc537e8cf	internal/application/service/session_model_requirement_test.go	yes:M	three-way-preserve-musuw
M	100644	100644	df3e9a1351c23d9224e0b1c7456f537c697fd14b	68e925206d5fec0f1489e7c28aff59e56791b79c	internal/application/service/session_qa_helpers.go	yes:M	three-way-preserve-musuw
A	000000	100644	0000000000000000000000000000000000000000	adea9bb6e766074b1bfdaa5f1b6815eef9c3bea3	internal/application/service/session_thinking_override_test.go	no	preserve-local-addition
